precio;titulo;dist_centro;long;lat;long_;lat_;metros;planta;tipo_vivienda;n_banos;n_habitaciones;barrio;ciudad;renta_media_barrio_persona;desc;ascensor;garaje;trastero
193000;Piso en calle Alcaparra,  s/n;4.94676493141619;-4,76037;41,6135414;-4.7615644999999995;41.614963;84;3;Piso;2;2;Las Villas-Covaresa-Parque Alameda-La Rubia (Valladolid Capital);Valladolid;24575.0;Planta 03. Puerta B. Piso en un inmueble de obra nueva de 84 m2 de superficie construida y situado en la zona de Valladolid Capital, acomodado en planta 3. Está estructurado en 2 habitaciones. Aporta como extras garaje y trastero. Obras iniciadas.;0;1;1
253000;Piso en callejón de La Alcoholera,  S/N;3.0737485106451934;-4,74904;41,6274;-4.745709099999999;41.627478;94;1;Piso;2;3;Las Villas-Covaresa-Parque Alameda-La Rubia (Valladolid Capital);Valladolid;24575.0;Portal 6, Escalera 2, 1º B. Piso en una finca de obra nueva de 94 m2 de superficie construida y emplazado en la zona de Valladolid Capital, posicionado en planta 1. Está dispuesto en 3 habitaciones, 2 baños completos y terraza. Cuenta como extras ascensor, garaje y trastero.;1;1;1
125000;Piso en calle de los Tres Amigos, 4;1.331169482172582;-4,73789447150318;41,6424297989607;-4.737462799999999;41.6420322;100;4;Piso;1;3;Paseo Zorrilla-Campo Grande-Cuatro de Marzo (Valladolid Capital);Valladolid;25654.0;"<div class=""description-container description-body"" id=""descriptionBody"">
<br/>""IBERFINCA SOLUCIONES INMOBILIARIAS, SL, vende un piso para reformar en la calle Tres Amigos, a escasos metros del Paseo de Zorrilla, zona totalmente consolidada de la ciudad con todos los servicios a su alcance: zona escolar, centro sanitario, zonas de ocio y recreo, supermercados y pequeño comercio, y muy buen transporte público.<br/><br/>La vivienda tiene aproximadamente 87 metros cuadrados con la siguiente distribución: cocina amueblada con despensa; salón de paso a 3 dormitorios, baño con plato de ducha y cuarto de lavado.<br/><br/>Los suelos de cocina y baño son de gres; en el resto de la vivienda suelos de parquet; ventanas de aluminio y madera; puertas interiores de madera; puerta de entrada de seguridad. En uno de los dormitorios hay un gran armario empotrado. Actualmente la calefacción es eléctrica pero puede instalarse una de gas, ya que la conducción del mismo llega hasta la ventana. Tiene orientación sur-este.<br/><br/>El inmueble dispone de un pequeño trastero.<br/>Se puede adquirir también con plaza de garaje en el edificio de enfrente añadiendo al precio de compra 10.000 €.<br/><br/>Dispone de ascensor y para salvar las escaleras hay un elevador. El edificio cuenta con cámaras de videovigilancia.<br/><br/>Si necesita más información puede ponerse en contacto con IBERFINCA SOLUCIONES INMOBILIARIAS en el teléfono 983 35 57 32 o puede pasar por nuestra oficina ubicada en Paseo de Zorrilla 52, donde le daremos el trato personalizado que usted precisa, ya que somos una empresa de servicios con experiencia de más de 30 años y conocimiento profundo del sector inmobiliario en Valladolid. Nuestra empresa cuenta con un equipo de profesionales que garantiza la transparencia de las transacciones inmobiliarias trabajando con lealtad y efectividad en todas las operaciones, aportando toda nuestra experiencia y preparación. Le ayudaremos tanto a encontrar vivienda en compra o en alquiler o le asesoramos para que venda o alquile sus propiedades.""<br/>";1;1;1
387000;Casa adosada en Las Villas-Covaresa-Parque Alameda-La Rubia;4.066042130799416;None;None;-4.758499;41.6230774;251;Sin altura;Casa;3;3;Las Villas-Covaresa-Parque Alameda-La Rubia (Valladolid Capital);Valladolid;24575.0;Inmobiliaria Urbana Uno comercializa un estupendo chalet adosado en impecable estado de conservación en la urbanización Villas del Puente de la Hispanidad.<br/> El inmueble cuenta con una magnífica ubicación al encontrarse junto a la ronda interior sur, muy próximo al centro comercial Vallsur, parada de bus y centros escolares desde guarderías a institutos.<br/> La vivienda se distribuye en cuatro plantas o alturas y como denominador común nos encontramos los materiales de primera calidad con los que está construida como son los suelos de mármol en hall, pasillos, distribuidores. Suelos de parquet en salón, habitaciones y bajo-cubierta. Gres de alta calidad en baños y cocina además de la carpintería exterior de aluminio-climalit lacado en blanco, calefacción individual de gas natural con caldera recientemente sustituida, persianas automatizadas, chimeneas tanto en salón como en bodega y aire acodicionado en salón y habitaciones.<br/> En planta baja o principal nos encontramos con una estupenda terraza principal,  hall distribuidor, cocina independiente y equipada, baño con plato de ducha y un amplio salón con chimenea de 35 m2 aproximadamente que da lugar a la terraza y patio posterior de la vivienda. Existe la posibilidad de reducir la superficie de salón e incorporar una habitación en planta baja.<br/> En la primera planta nos encontramos con tres habitaciones con armarios empotrados, forrados y vestidos (la habitación principal cuenta con acceso a terraza) además de dos baños(uno de ellos con bañera de hidromasaje que se encuentra incorporado en la habitación principal).<br/> El bajo-cubierta se presenta diáfano y cuenta con muchas posibilidades, desde el poder transformarlo en un gran habitación o bien como despacho, vestidor, zona de juegos , etc.<br/> En planta sótano tenemos una zona destinada a garaje para dos coches y motos, pequeña estancia dedicada a lavandería y una magnífica bodega  de estilo castellano con cocina completa y chimenea con salida al patio posterior.<br/> Las zonas comunes cuentan con gimnasio, piscina, zona de recreo infantil, pista de padel y pista deportiva además de una sala social destinada a reuniones. Índice de referencia de precios de alquiler: 0;0;1;1
89000;Piso en calle de Goya, 2;2.348487960816308;-4,73974500098847;41,633224437246;-4.7369734;41.63179470000001;70;3;Piso;1;2;Paseo Zorrilla-Campo Grande-Cuatro de Marzo (Valladolid Capital);Valladolid;25654.0;Piso en calle goya,2, junto al paseo zorrilla , muy buena zona. Piso de 2 dormitorios amplios, salón con balcón, cocina  y 1 baño. Muy soleado. Edificio arreglado, con rampa en el portal y ascensor nuevo. 89.000€;1;0;0
239452;Casa adosada en calle Sajambre,  s/n;3.8180335483333283;-4,750491;41,6214459;-4.750321;41.6217289;120;Sin altura;Casa;3;4;Las Villas-Covaresa-Parque Alameda-La Rubia (Valladolid Capital);Valladolid;24575.0;Adosado 19. Casa adosada de obra nueva, de 120 m2 de superficie construida, y situada en la zona de Valladolid Capital.  Está estructurada en 4 habitaciones, 3 baños completos, jardín de 32,49 m2 y patio de 15,73 m2. Aporta como extras garaje.;0;1;0
163900;Piso en calle de San Isidro,  s/n;1.229370925532622;-4,7132762;41,6427254;-4.7161024000000005;41.645994;96;0;Piso;2;2;Las Delicias (Valladolid Capital);Valladolid;18614.0;Portal 3, Bajo A. Piso en un inmueble de obra nueva de 96 m2 de superficie construida y situado en la zona de Valladolid Capital, acomodado en planta baja. Está estructurado en 2 habitaciones, 2 baños completos y terraza de 40 m2. Aporta como extras ascensor, garaje y trastero.;1;1;1
75600;Piso en calle del Arca Real, 93;2.644584738695829;-4,7256142;41,6328918;-4.728073999999999;41.6281594;63;1;Apartamento;1;1;Las Delicias (Valladolid Capital);Valladolid;18614.0;Portal 5, 1º A. Piso en un edificio de obra nueva de 63 m2 de superficie construida y ubicado en la zona de Valladolid Capital, enclavado en planta 1. Está distribuido en 1 habitación, 1 baño completo y terraza. Incluye extras como ascensor.;1;0;0
82000;Piso en Las Villas-Covaresa-Parque Alameda-La Rubia;4.066042130799416;None;None;-4.758499;41.6230774;91;1;Piso;1;3;Las Villas-Covaresa-Parque Alameda-La Rubia (Valladolid Capital);Valladolid;24575.0;Inmobiliaria Urbana Uno dispone de un interesante piso estupendamente ubicado en la Carretera de Rueda, en pleno corazón del barrio de La Rubia.<br/> La vivienda se encuentra en una primera planta  en un edificio sin ascensor y se distribuye en tres habitaciones (dos de ellas exteriores a Carretera de Rueda), salón, cocina independiente y un baño.<br/> Cuenta con una estupenda terraza y un patio muy útil al que se accede desde la cocina.<br/> Los suelos son de gres y la carpintería es de aluminio-climalit en las ventanas que dan a Carretera de Rueda.<br/> Próximo a colegios, supermercados y comercios además de contar con la parada de autobús enfrente del portal.;0;0;0
198000;Piso en Las Villas-Covaresa-Parque Alameda-La Rubia;4.066042130799416;None;None;-4.758499;41.6230774;108;1;Piso;2;3;Las Villas-Covaresa-Parque Alameda-La Rubia (Valladolid Capital);Valladolid;24575.0;Inmobiliaria Urbana Uno comercializa una interesante vivienda en la zona de Covaresa, junto a Presidencia de la Junta de Castilla y León y el Paseo de los Castaños.<br/> Se distribuye en tres habitaciones, y dos baños ( uno de ellos incorporado en la habitación principal), amplio salón cálido y acogedor, más cocina independiente con pequeña galería.<br/> La cocina es una ámplia estancia  moderna y funcional. Cuenta con mobiliario de muy buena calidad en madera natural , bonita, armónica y práctica vitrina de madera con dos puertas de cristal más un armario despensero esquinero de la misma madera a medida. Y aún hay espacio para gran mesa de comensales.<br/> La gran encimera A ESTRENAR  por el futuro comprador ,ya que ha sido instalada en la actualidad.<br/> El baño de la habitación principal cuenta con mobiliario de madera natural .Conjunto de bajo lavabo grande con encimera de mármol travertino, gran espejo mural con marco de madera, vitrina de pie alta con cristal y cajones más estanteria de pared a juego.<br/> Dispone de una muy buena plaza de garaje para coche y moto y trastero en el primer sótano del edificio.<br/> Las zonas comunes cuentan con una agradable piscina y una amplia zona verde a modo de solárium.<br/> La calefacción es individual de gas natural, los suelos de parquet y cuenta con armarios empotrados, forrados y vestidos, de suelo a techo en todas las habitaciones.<br/> Las ventanas son dobles y todas ellas  disponen de mosquiteras y toldos .<br/> Orientación este y oeste. Índice de referencia de precios de alquiler: 0;1;1;1
65000;Piso en calle del Ecuador, 8;;-4,7475552;41,6294296;;;98;3;Piso;2;3;Huerta del Rey-Arturo Eyríes (Valladolid Capital);Valladolid;24683.0;Magnifica vivienda toda exterior por lo que es muy luminosa y con muy buena distribucion.la vivienda consta de amplio hall de entrada que va a dar a una amplia cocina equipada y a un amplio salón con gran cristalera, las 3 habitaciones son muy amplias y luminosas y a mayores tiene una baño de grandes dimensiones con bañera y un pequeño aseo utilizado de trastero.la vivienda aún no consta de ascensor pero ya está aprobada la construcción de este y se está pagando, únicamente se retraso la construcción del mismo por el tema del coronavirus.la zona es muy tranquila con fácil aparcamiento y todos los servicios necesarios para la vida diaria.no pierdas la oportunidad y ven a verlo te esperamos!.;1;0;1
189000;Apartamento en calle del Paraíso;0.6850373744480412;None;None;-4.7209769;41.6544143;130;6-10;Piso;2;4;Universidad (Valladolid Capital);Valladolid;26676.0;Eres amante del centro y te gustaría vivir en una ubicación privilegiada sin problemas de espacio Este puede ser tu hogar, te ofrecemos un piso de 115 metros distribuidos en:Accedemos al inmueble a través de un amplio Hall siguiendo por el pasillo tenemos el primer dormitorio al lado de este nos encontramos con un baño y saliendo de este tenemos la cocina con acceso a una terraza, al fondo del pasillo entramos en el Salón el cual también tiene una terraza exterior, desde este entramos en otro recibidor en el que nos encontramos con los otros tres dormitorios y un abaño completo con bañera.La luz invade todas las estancias, para reformar con gran potencial, ven a verlo y descubre sus posibilidades.El portal dispone de servicios centrales y esta preparado para personas con movilidad reducida ya que tiene rampa hasta el ascensor.ZONA ENTORNO: Baja a la calle y disfruta de tener todos los servicios a tu alcance, a dos minutos andando de la Plaza de la Universidad, cerca de infinidad de colegios, zonas de ocio, zonas comerciales, en pleno casco antiguo de la ciudad..;1;0;0
181000;Piso en calle del Monasterio de Yuste,  s/n;1.948530691789747;-4,7458648;41,6441177;-4.7503699;41.645694299999995;75;0;Piso;2;2;Villa de Prado (Valladolid Capital);Valladolid;25538.0;Bajo B. Piso en un inmueble de obra nueva de 75 m2 de superficie construida y situado en la zona de Valladolid Capital, acomodado en planta baja. Está estructurado en 2 habitaciones y terraza. Aporta como extras ascensor, garaje y trastero.;1;1;1
199900;Piso en calle del Conde de Ribadeo, nº 6;;-4,724531;41,655468;;;117;2;Piso;1;3;San Miguel-San Nicolás-San Pablo (Valladolid Capital);Valladolid;25834.0;BEST PREMIUM les ofrece esta vivienda ubicada en la céntrica calle de Conde de Ribadeo. Se trata de una segunda planta, exterior con orientación sur. Cien metros útiles distribuidos en tres habitaciones, salón no independiente, cocina, baño, galería y terraza. Para reformar con muchas posibilidades. Calefacción central. Ascensor. Portal adaptado para personas con movilidad reducida. Junto a la plaza del Rosarillo, a dos minutos de San Pablo y menos de cinco a la Plaza Mayor, con todos los servicios en una de las mejores zonas de Valladolid. No dejes escapar esta oportunidad, ven a visitarla sin compromiso.;1;0;0
